"@timestamp","@version","@version.keyword","_id","_index","_score","event.original","event.original.keyword","log.offset","log_type","log_type.keyword",message,"message.keyword",stream,"stream.keyword",tags,"tags.keyword"
"Oct 23, 2022 @ 08:07:58.109",1,1,"SdFiBYQBimM9HJ8c_nti","smtp-2022.10.23","-","Oct 23 15:07:58 5a6cfb7a7ed3 postfix/anvil[444]: statistics: max connection count 2 for (smtpd:192.168.0.3) at Oct 23 15:01:53","Oct 23 15:07:58 5a6cfb7a7ed3 postfix/anvil[444]: statistics: max connection count 2 for (smtpd:192.168.0.3) at Oct 23 15:01:53","123,303","SMTP_LOG","SMTP_LOG","Oct 23 15:07:58 5a6cfb7a7ed3 postfix/anvil[444]: statistics: max connection count 2 for (smtpd:192.168.0.3) at Oct 23 15:01:53","Oct 23 15:07:58 5a6cfb7a7ed3 postfix/anvil[444]: statistics: max connection count 2 for (smtpd:192.168.0.3) at Oct 23 15:01:53",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.936",1,1,qdFfBYQBimM9HJ8c3Xlx,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","122,904","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/2 quit=1 commands=4/5",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.935",1,1,rdFfBYQBimM9HJ8c3Xly,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: E446141F5E: client=unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: E446141F5E: client=unknown[192.168.0.3]","122,745","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: E446141F5E: client=unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: E446141F5E: client=unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.933",1,1,pdFfBYQBimM9HJ8c3Xlw,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","122,511","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.925",1,1,qNFfBYQBimM9HJ8c3Xlx,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","122,126","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.923",1,1,rNFfBYQBimM9HJ8c3Xly,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","121,894","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.913",1,1,pNFfBYQBimM9HJ8c3Xlw,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","121,741","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.913",1,1,p9FfBYQBimM9HJ8c3Xlx,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:43834","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:43834","121,588","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:43834","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:43834",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.912",1,1,q9FfBYQBimM9HJ8c3Xly,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 15:04:37 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","121,411","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 15:04:37 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.904",1,1,o9FfBYQBimM9HJ8c3Xlw,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=0/4 commands=2/6","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=0/4 commands=2/6","121,219","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=0/4 commands=2/6","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=0/4 commands=2/6",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.904",1,1,ptFfBYQBimM9HJ8c3Xlx,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","121,047","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:37.904",1,1,qtFfBYQBimM9HJ8c3Xly,"smtp-2022.10.23","-","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:43834 to [172.22.1.253]:25","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:43834 to [172.22.1.253]:25","120,869","SMTP_LOG","SMTP_LOG","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:43834 to [172.22.1.253]:25","Oct 23 15:04:37 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:43834 to [172.22.1.253]:25",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.904",1,1,mNFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","120,478","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.902",1,1,l9FfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","120,243","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.894",1,1,nNFfBYQBimM9HJ8cwnkS,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <admin@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<admin@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <admin@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<admin@pmcmail.org> proto=SMTP helo=<ubuntu.local>","119,856","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <admin@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<admin@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <admin@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<admin@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.892",1,1,ltFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address admin@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address admin@pmcmail.org: Name or service not known","119,623","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address admin@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address admin@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.883",1,1,ldFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <eve@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<eve@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <eve@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<eve@pmcmail.org> proto=SMTP helo=<ubuntu.local>","119,240","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <eve@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<eve@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <eve@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<eve@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.880",1,1,m9FfBYQBimM9HJ8cwnkS,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address eve@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address eve@pmcmail.org: Name or service not known","119,009","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address eve@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address eve@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.871",1,1,lNFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","118,630","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.870",1,1,k9FfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","118,402","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.859",1,1,ktFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:33114","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:33114","118,097","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:33114","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: PASS OLD [192.168.0.3]:33114",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.859",1,1,mtFfBYQBimM9HJ8cwnkS,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","118,250","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: connect from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.858",1,1,kdFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 15:04:27 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","117,921","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 15:04:27 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.848",1,1,kNFfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","117,548","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: lost connection after RCPT from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.848",1,1,j9FfBYQBimM9HJ8cwnkR,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:33114 to [172.22.1.253]:25","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:33114 to [172.22.1.253]:25","117,370","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:33114 to [172.22.1.253]:25","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/postscreen[491]: CONNECT from [192.168.0.3]:33114 to [172.22.1.253]:25",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:27.848",1,1,mdFfBYQBimM9HJ8cwnkS,"smtp-2022.10.23","-","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/4 vrfy=0/1 commands=3/7","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/4 vrfy=0/1 commands=3/7","117,720","SMTP_LOG","SMTP_LOG","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/4 vrfy=0/1 commands=3/7","Oct 23 15:04:27 5a6cfb7a7ed3 postfix/smtpd[512]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/4 vrfy=0/1 commands=3/7",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:23.519",1,1,htFfBYQBimM9HJ8cpnmv,"smtp-2022.10.23","-","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/dnsblog[508]: warning: dnsblog_query: lookup error for DNS query 3.0.168.192.dnsbl.sorbs.net: Host or domain name not found. Name service error for name=3.0.168.192.dnsbl.sorbs.net type=A: Host not found, try again","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/dnsblog[508]: warning: dnsblog_query: lookup error for DNS query 3.0.168.192.dnsbl.sorbs.net: Host or domain name not found. Name service error for name=3.0.168.192.dnsbl.sorbs.net type=A: Host not found, try again","116,869","SMTP_LOG","SMTP_LOG","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/dnsblog[508]: warning: dnsblog_query: lookup error for DNS query 3.0.168.192.dnsbl.sorbs.net: Host or domain name not found. Name service error for name=3.0.168.192.dnsbl.sorbs.net type=A: Host not found, try again","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/dnsblog[508]: warning: dnsblog_query: lookup error for DNS query 3.0.168.192.dnsbl.sorbs.net: Host or domain name not found. Name service error for name=3.0.168.192.dnsbl.sorbs.net type=A: Host not found, try again",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 08:04:23.519",1,1,h9FfBYQBimM9HJ8cpnmv,"smtp-2022.10.23","-","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/postscreen[491]: warning: dnsblog reply timeout 10s for dnsbl.sorbs.net","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/postscreen[491]: warning: dnsblog reply timeout 10s for dnsbl.sorbs.net","117,191","SMTP_LOG","SMTP_LOG","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/postscreen[491]: warning: dnsblog reply timeout 10s for dnsbl.sorbs.net","Oct 23 15:04:23 5a6cfb7a7ed3 postfix/postscreen[491]: warning: dnsblog reply timeout 10s for dnsbl.sorbs.net",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
